t,inp_mag,cmd_vx,cmd_vy,cmd_vz,cmd_wx,cmd_wy,cmd_wz,tgt_x,tgt_y,tgt_z,tgt_rx,tgt_ry,tgt_rz,act_x,act_y,act_z,act_rx,act_ry,act_rz
10.23823,238,-0.004229,0.0068,-0.001429,0.0,0.0,0.0,0.111635,-0.151546,0.481089,3.108,-0.018,1.227593,0.118218,-0.158019,0.45454,3.106,-0.017,1.222
10.24829,237,-0.0042,0.006771,-0.001429,0.0,0.0,0.0,0.111593,-0.151478,0.481075,3.108,-0.018,1.227593,0.118218,-0.158019,0.45454,3.106,-0.017,1.222
10.25835,237,-0.0042,0.006771,-0.001429,0.0,0.0,0.0,0.111551,-0.15141,0.481061,3.108,-0.018,1.227593,0.118218,-0.158019,0.45454,3.106,-0.017,1.222
10.26841,237,-0.0042,0.006771,-0.0014,0.0,0.0,0.0,0.111509,-0.151343,0.481047,3.108,-0.018,1.227593,0.118218,-0.158019,0.45454,3.106,-0.017,1.222
10.27847,237,-0.004171,0.006771,-0.001371,0.0,0.0,0.0,0.111468,-0.151275,0.481033,3.108,-0.018,1.227593,0.118218,-0.158019,0.45454,3.106,-0.017,1.222
10.28853,237,-0.004171,0.006771,-0.001371,0.0,0.0,0.0,0.111426,-0.151207,0.481019,3.108,-0.018,1.227593,0.118218,-0.158019,0.45454,3.106,-0.017,1.222
10.29859,236,-0.004143,0.006743,-0.001343,0.0,0.0,0.0,0.111385,-0.15114,0.481006,3.108,-0.018,1.227593,0.118218,-0.158019,0.45454,3.106,-0.017,1.222
10.30865,236,-0.004086,0.006743,-0.001314,0.0,0.0,0.0,0.111344,-0.151072,0.480993,3.108,-0.018,1.227593,0.118218,-0.158019,0.45454,3.106,-0.017,1.222
10.31871,236,-0.004086,0.006743,-0.001314,0.0,0.0,0.0,0.111303,-0.151005,0.480979,3.108,-0.018,1.227593,0.118218,-0.158019,0.45454,3.106,-0.017,1.222
10.32877,235,-0.004029,0.006714,-0.001286,0.0,0.0,0.0,0.111263,-0.150938,0.480967,3.108,-0.018,1.227593,0.118218,-0.158019,0.45454,3.106,-0.017,1.222
10.33883,235,-0.004029,0.006714,-0.001286,0.0,0.0,0.0,0.111222,-0.150871,0.480954,3.108,-0.018,1.227593,0.118218,-0.158019,0.45454,3.106,-0.017,1.222
10.34889,235,-0.004,0.006714,-0.001286,0.0,0.0,0.0,0.111182,-0.150804,0.480941,3.108,-0.018,1.227593,0.118218,-0.158019,0.45454,3.106,-0.017,1.222
10.35895,235,-0.004,0.006714,-0.001286,0.0,0.0,0.0,0.111142,-0.150736,0.480928,3.108,-0.018,1.227593,0.118218,-0.158019,0.45454,3.106,-0.017,1.222
10.36898,235,-0.004,0.006714,-0.001286,0.0,0.0,0.0,0.111102,-0.150669,0.480915,3.108,-0.018,1.227593,0.118218,-0.158019,0.45454,3.106,-0.017,1.222
10.37904,235,-0.003943,0.006714,-0.001257,0.0,0.0,0.0,0.111063,-0.150602,0.480903,3.108,-0.018,1.227593,0.118218,-0.158019,0.45454,3.106,-0.017,1.222
10.3891,235,-0.003943,0.006714,-0.001257,0.0,0.0,0.0,0.111023,-0.150535,0.48089,3.108,-0.018,1.227593,0.118218,-0.158019,0.45454,3.106,-0.017,1.222
10.39916,235,-0.003943,0.006714,-0.001257,0.0,0.0,0.0,0.110984,-0.150468,0.480877,3.108,-0.018,1.227593,0.118218,-0.158019,0.45454,3.106,-0.017,1.222
10.40922,235,-0.003943,0.006714,-0.001314,0.0,0.0,0.0,0.110945,-0.150401,0.480864,3.108,-0.018,1.227593,0.118218,-0.158019,0.45454,3.106,-0.017,1.222
10.41928,235,-0.003943,0.006714,-0.001371,0.0,0.0,0.0,0.110905,-0.150334,0.480851,3.108,-0.018,1.227593,0.118218,-0.158019,0.45454,3.106,-0.017,1.222
10.42934,235,-0.003943,0.006714,-0.001371,0.0,0.0,0.0,0.110866,-0.150266,0.480837,3.108,-0.018,1.227593,0.118218,-0.158019,0.45454,3.106,-0.017,1.222
10.4394,235,-0.003943,0.006714,-0.0014,0.0,0.0,0.0,0.110826,-0.150199,0.480823,3.108,-0.018,1.227593,0.118218,-0.158019,0.45454,3.106,-0.017,1.222
10.44946,235,-0.003943,0.006714,-0.0014,0.0,0.0,0.0,0.110787,-0.150132,0.480809,3.108,-0.018,1.227593,0.118218,-0.158019,0.45454,3.106,-0.017,1.222
10.45952,235,-0.003943,0.006714,-0.0014,0.0,0.0,0.0,0.110747,-0.150065,0.480795,3.108,-0.018,1.227593,0.118218,-0.158019,0.45454,3.106,-0.017,1.222
10.46958,235,-0.003943,0.006714,-0.001429,0.0,0.0,0.0,0.110708,-0.149998,0.480781,3.108,-0.018,1.227593,0.118218,-0.158019,0.45454,3.106,-0.017,1.222
10.47964,235,-0.003943,0.006714,-0.001429,0.0,0.0,0.0,0.110669,-0.149931,0.480766,3.108,-0.018,1.227593,0.118218,-0.158019,0.45454,3.106,-0.017,1.222
10.4897,235,-0.003943,0.006714,-0.001486,0.0,0.0,0.0,0.110629,-0.149864,0.480751,3.108,-0.018,1.227593,0.117562,-0.157271,0.454479,3.106,-0.018,1.222
10.49976,235,-0.003914,0.006714,-0.001486,0.0,0.0,0.0,0.11059,-0.149796,0.480737,3.108,-0.018,1.227593,0.117562,-0.157271,0.454479,3.106,-0.018,1.222
10.50982,235,-0.003914,0.006714,-0.001486,0.0,0.0,0.0,0.110551,-0.149729,0.480722,3.108,-0.018,1.227593,0.117562,-0.157271,0.454479,3.106,-0.018,1.222
10.51988,235,-0.003914,0.006714,-0.001486,0.0,0.0,0.0,0.110512,-0.149662,0.480707,3.108,-0.018,1.227593,0.117562,-0.157271,0.454479,3.106,-0.018,1.222
10.52994,235,-0.003914,0.006714,-0.001486,0.0,0.0,0.0,0.110473,-0.149595,0.480692,3.108,-0.018,1.227593,0.117562,-0.157271,0.454479,3.106,-0.018,1.222
10.53998,235,-0.003886,0.006714,-0.001514,0.0,0.0,0.0,0.110434,-0.149528,0.480677,3.108,-0.018,1.227593,0.117562,-0.157271,0.454479,3.106,-0.018,1.222
10.55004,235,-0.003886,0.006714,-0.001514,0.0,0.0,0.0,0.110395,-0.149461,0.480662,3.108,-0.018,1.227593,0.117562,-0.157271,0.454479,3.106,-0.018,1.222
10.5601,235,-0.003886,0.006714,-0.001514,0.0,0.0,0.0,0.110356,-0.149394,0.480647,3.108,-0.018,1.227593,0.117562,-0.157271,0.454479,3.106,-0.018,1.222
10.57016,235,-0.003886,0.006714,-0.001514,0.0,0.0,0.0,0.110317,-0.149326,0.480631,3.108,-0.018,1.227593,0.117562,-0.157271,0.454479,3.106,-0.018,1.222
10.58022,235,-0.003857,0.006714,-0.001514,0.0,0.0,0.0,0.110279,-0.149259,0.480616,3.108,-0.018,1.227593,0.117562,-0.157271,0.454479,3.106,-0.018,1.222
10.59028,235,-0.003857,0.006714,-0.001514,0.0,0.0,0.0,0.11024,-0.149192,0.480601,3.108,-0.018,1.227593,0.117562,-0.157271,0.454479,3.106,-0.018,1.222
10.60034,235,-0.003857,0.006714,-0.001514,0.0,0.0,0.0,0.110201,-0.149125,0.480586,3.108,-0.018,1.227593,0.117562,-0.157271,0.454479,3.106,-0.018,1.222
10.6104,235,-0.003857,0.006714,-0.001514,0.0,0.0,0.0,0.110163,-0.149058,0.480571,3.108,-0.018,1.227593,0.117562,-0.157271,0.454479,3.106,-0.018,1.222
10.62046,234,-0.003857,0.006686,-0.001486,0.0,0.0,0.0,0.110124,-0.148991,0.480556,3.108,-0.018,1.227593,0.117562,-0.157271,0.454479,3.106,-0.018,1.222
10.63052,234,-0.003857,0.006686,-0.001486,0.0,0.0,0.0,0.110086,-0.148924,0.480541,3.108,-0.018,1.227593,0.117441,-0.157058,0.45441,3.107,-0.018,1.222
10.64058,234,-0.003857,0.006686,-0.001486,0.0,0.0,0.0,0.110047,-0.148857,0.480526,3.108,-0.018,1.227593,0.117441,-0.157058,0.45441,3.107,-0.018,1.222
10.65064,234,-0.003857,0.006686,-0.001486,0.0,0.0,0.0,0.110009,-0.14879,0.480511,3.108,-0.018,1.227593,0.117441,-0.157058,0.45441,3.107,-0.018,1.222
10.6607,234,-0.003857,0.006686,-0.001457,0.0,0.0,0.0,0.10997,-0.148724,0.480497,3.108,-0.018,1.227593,0.117441,-0.157058,0.45441,3.107,-0.018,1.222
10.67076,234,-0.003857,0.006686,-0.001457,0.0,0.0,0.0,0.109931,-0.148657,0.480482,3.108,-0.018,1.227593,0.117035,-0.156457,0.454329,3.107,-0.018,1.222
10.68082,233,-0.003857,0.006657,-0.001457,0.0,0.0,0.0,0.109893,-0.14859,0.480468,3.108,-0.018,1.227593,0.117035,-0.156457,0.454329,3.107,-0.018,1.222
10.69088,233,-0.003829,0.006657,-0.001429,0.0,0.0,0.0,0.109855,-0.148524,0.480453,3.108,-0.018,1.227593,0.117035,-0.156457,0.454329,3.107,-0.018,1.222
10.70094,233,-0.003829,0.006657,-0.001429,0.0,0.0,0.0,0.109816,-0.148457,0.480439,3.108,-0.018,1.227593,0.117035,-0.156457,0.454329,3.107,-0.018,1.222
10.71099,233,-0.0038,0.006657,-0.001429,0.0,0.0,0.0,0.109778,-0.14839,0.480425,3.108,-0.018,1.227593,0.116978,-0.156314,0.454277,3.107,-0.019,1.222
10.72105,233,-0.0038,0.006657,-0.001429,0.0,0.0,0.0,0.10974,-0.148324,0.480411,3.108,-0.018,1.227593,0.116978,-0.156314,0.454277,3.107,-0.019,1.222
10.73112,233,-0.0038,0.006657,-0.0014,0.0,0.0,0.0,0.109702,-0.148257,0.480397,3.108,-0.018,1.227593,0.116978,-0.156314,0.454277,3.107,-0.019,1.222
10.74119,233,-0.0038,0.006657,-0.001371,0.0,0.0,0.0,0.109664,-0.148191,0.480383,3.108,-0.018,1.227593,0.116978,-0.156314,0.454277,3.107,-0.019,1.222
10.75125,233,-0.0038,0.006657,-0.001371,0.0,0.0,0.0,0.109626,-0.148124,0.480369,3.108,-0.018,1.227593,0.116953,-0.156239,0.454283,3.107,-0.019,1.222
10.76131,232,-0.003771,0.006629,-0.001314,0.0,0.0,0.0,0.109589,-0.148058,0.480356,3.108,-0.018,1.227593,0.116953,-0.156239,0.454283,3.107,-0.019,1.222
10.77137,232,-0.003771,0.006629,-0.001314,0.0,0.0,0.0,0.109551,-0.147992,0.480343,3.108,-0.018,1.227593,0.116903,-0.156134,0.454281,3.107,-0.019,1.223
10.78143,232,-0.003771,0.006629,-0.001314,0.0,0.0,0.0,0.109513,-0.147925,0.48033,3.108,-0.018,1.227593,0.116903,-0.156134,0.454281,3.107,-0.019,1.223
10.79148,232,-0.003771,0.006629,-0.001314,0.0,0.0,0.0,0.109475,-0.147859,0.480317,3.108,-0.018,1.227593,0.116903,-0.156134,0.454281,3.107,-0.019,1.223
10.80159,232,-0.003771,0.006629,-0.001314,0.0,0.0,0.0,0.109438,-0.147793,0.480303,3.108,-0.018,1.227593,0.116867,-0.156061,0.454258,3.108,-0.019,1.223
10.81166,232,-0.003771,0.006629,-0.001314,0.0,0.0,0.0,0.1094,-0.147726,0.48029,3.108,-0.018,1.227593,0.116867,-0.156061,0.454258,3.108,-0.019,1.223
10.82173,232,-0.003771,0.006629,-0.001314,0.0,0.0,0.0,0.109362,-0.14766,0.480277,3.108,-0.018,1.227593,0.116867,-0.156061,0.454258,3.108,-0.019,1.223
10.83178,232,-0.003771,0.006629,-0.001314,0.0,0.0,0.0,0.109325,-0.147594,0.480264,3.108,-0.018,1.227593,0.116828,-0.155988,0.454259,3.108,-0.019,1.223
10.84184,232,-0.003629,0.006629,-0.001343,0.0,0.0,0.0,0.109288,-0.147528,0.480251,3.108,-0.018,1.227593,0.116828,-0.155988,0.454259,3.108,-0.019,1.223
10.8519,234,-0.003429,0.006686,-0.001429,0.0,0.0,0.0,0.109254,-0.147461,0.480236,3.108,-0.018,1.227593,0.116828,-0.155988,0.454259,3.108,-0.019,1.223
10.86207,234,-0.003429,0.006686,-0.001429,0.0,0.0,0.0,0.10922,-0.147394,0.480222,3.108,-0.018,1.227593,0.116828,-0.155988,0.454259,3.108,-0.019,1.223
10.87224,235,-0.003114,0.006714,-0.001514,0.0,0.0,0.0,0.109189,-0.147327,0.480207,3.108,-0.018,1.227593,0.116752,-0.155823,0.454213,3.108,-0.019,1.223
10.88231,235,-0.003114,0.006714,-0.001514,0.0,0.0,0.0,0.109157,-0.14726,0.480192,3.108,-0.018,1.227593,0.116752,-0.155823,0.454213,3.108,-0.019,1.223
10.89237,237,-0.002686,0.006771,-0.001514,0.0,0.0,0.0,0.109131,-0.147192,0.480177,3.108,-0.018,1.227593,0.116752,-0.155823,0.454213,3.108,-0.019,1.223
10.90243,210,-0.002171,0.006,-0.001457,0.0,0.0,0.0,0.109109,-0.147132,0.480162,3.108,-0.018,1.227593,0.116752,-0.155823,0.454213,3.108,-0.019,1.223
10.91249,210,-0.002171,0.006,-0.001457,0.0,0.0,0.0,0.109087,-0.147072,0.480147,3.108,-0.018,1.227593,0.116752,-0.155823,0.454213,3.108,-0.019,1.223
10.92255,179,-0.001571,0.005114,-0.001286,0.0,0.0,0.0,0.109071,-0.147021,0.480135,3.108,-0.018,1.227593,0.116752,-0.155823,0.454213,3.108,-0.019,1.223
10.93262,141,-0.000914,0.004029,-0.0008,0.0,0.0,0.0,0.109062,-0.14698,0.480127,3.108,-0.018,1.227593,0.116672,-0.15572,0.454192,3.108,-0.019,1.223
10.94268,141,-0.000914,0.004029,-0.0008,0.0,0.0,0.0,0.109053,-0.14694,0.480119,3.108,-0.018,1.227593,0.116672,-0.15572,0.454192,3.108,-0.019,1.223
10.95274,116,-0.000429,0.003314,-0.000486,0.0,0.0,0.0,0.109049,-0.146907,0.480114,3.108,-0.018,1.227593,0.116508,-0.155542,0.454176,3.108,-0.019,1.223
10.9628,116,-0.000429,0.003314,-0.000486,0.0,0.0,0.0,0.109045,-0.146874,0.480109,3.108,-0.018,1.227593,0.116508,-0.155542,0.454176,3.108,-0.019,1.223
10.97286,84,0.0,0.0024,0.0,0.0,0.0,0.0,0.109045,-0.14685,0.480109,3.108,-0.018,1.227593,0.116419,-0.155471,0.454187,3.108,-0.019,1.223
10.98292,49,0.0,0.0014,0.0,0.0,0.0,0.0,0.109045,-0.146836,0.480109,3.108,-0.018,1.227593,0.116419,-0.155471,0.454187,3.108,-0.019,1.223
10.99298,49,0.0,0.0014,0.0,0.0,0.0,0.0,0.109045,-0.146822,0.480109,3.108,-0.018,1.227593,0.116419,-0.155471,0.454187,3.108,-0.019,1.223
11.00304,17,0.0,0.0,0.0,0.0,0.0,0.0,0.109045,-0.146822,0.480109,3.108,-0.018,1.227593,0.116419,-0.155471,0.454187,3.108,-0.019,1.223
11.01311,0,0.0,0.0,0.0,0.0,0.0,0.0,0.109045,-0.146822,0.480109,3.108,-0.018,1.227593,0.116348,-0.155397,0.454175,3.108,-0.019,1.222
11.02317,0,0.0,0.0,0.0,0.0,0.0,0.0,0.109045,-0.146822,0.480109,3.108,-0.018,1.227593,0.1163,-0.155295,0.45415,3.108,-0.019,1.222
11.03323,0,0.0,0.0,0.0,0.0,0.0,0.0,0.109045,-0.146822,0.480109,3.108,-0.018,1.227593,0.1163,-0.155295,0.45415,3.108,-0.019,1.222
11.04329,0,0.0,0.0,0.0,0.0,0.0,0.0,0.109045,-0.146822,0.480109,3.108,-0.018,1.227593,0.1163,-0.155295,0.45415,3.108,-0.019,1.222
11.05335,0,0.0,0.0,0.0,0.0,0.0,0.0,0.109045,-0.146822,0.480109,3.108,-0.018,1.227593,0.116249,-0.155149,0.454128,3.108,-0.019,1.222
11.06341,0,0.0,0.0,0.0,0.0,0.0,0.0,0.109045,-0.146822,0.480109,3.108,-0.018,1.227593,0.116237,-0.155052,0.454109,3.108,-0.019,1.223
11.07348,0,0.0,0.0,0.0,0.0,0.0,0.0,0.109045,-0.146822,0.480109,3.108,-0.018,1.227593,0.116237,-0.155052,0.454109,3.108,-0.019,1.223
11.08354,0,0.0,0.0,0.0,0.0,0.0,0.0,0.109045,-0.146822,0.480109,3.108,-0.018,1.227593,0.116237,-0.155052,0.454109,3.108,-0.019,1.223
11.09359,0,0.0,0.0,0.0,0.0,0.0,0.0,0.109045,-0.146822,0.480109,3.108,-0.018,1.227593,0.116237,-0.155052,0.454109,3.108,-0.019,1.223
11.10366,0,0.0,0.0,0.0,0.0,0.0,0.0,0.109045,-0.146822,0.480109,3.108,-0.018,1.227593,0.116237,-0.155052,0.454109,3.108,-0.019,1.223
11.11372,0,0.0,0.0,0.0,0.0,0.0,0.0,0.109045,-0.146822,0.480109,3.108,-0.018,1.227593,0.116178,-0.154909,0.454077,3.108,-0.019,1.223
11.12378,0,0.0,0.0,0.0,0.0,0.0,0.0,0.109045,-0.146822,0.480109,3.108,-0.018,1.227593,0.116178,-0.154909,0.454077,3.108,-0.019,1.223
11.13384,0,0.0,0.0,0.0,0.0,0.0,0.0,0.109045,-0.146822,0.480109,3.108,-0.018,1.227593,0.116178,-0.154909,0.454077,3.108,-0.019,1.223
11.1439,0,0.0,0.0,0.0,0.0,0.0,0.0,0.109045,-0.146822,0.480109,3.108,-0.018,1.227593,0.116071,-0.154764,0.45407,3.108,-0.019,1.222
11.15396,0,0.0,0.0,0.0,0.0,0.0,0.0,0.109045,-0.146822,0.480109,3.108,-0.018,1.227593,0.116071,-0.154764,0.45407,3.108,-0.019,1.222
11.16402,0,0.0,0.0,0.0,0.0,0.0,0.0,0.109045,-0.146822,0.480109,3.108,-0.018,1.227593,0.116071,-0.154764,0.45407,3.108,-0.019,1.222
11.17408,0,0.0,0.0,0.0,0.0,0.0,0.0,0.109045,-0.146822,0.480109,3.108,-0.018,1.227593,0.116071,-0.154764,0.45407,3.108,-0.019,1.222
11.18415,0,0.0,0.0,0.0,0.0,0.0,0.0,0.109045,-0.146822,0.480109,3.108,-0.018,1.227593,0.116051,-0.15472,0.454062,3.108,-0.019,1.222
11.19421,0,0.0,0.0,0.0,0.0,0.0,0.0,0.109045,-0.146822,0.480109,3.108,-0.018,1.227593,0.116051,-0.15472,0.454062,3.108,-0.019,1.222
11.20427,0,0.0,0.0,0.0,0.0,0.0,0.0,0.109045,-0.146822,0.480109,3.108,-0.018,1.227593,0.116051,-0.15472,0.454062,3.108,-0.019,1.222
11.21433,0,0.0,0.0,0.0,0.0,0.0,0.0,0.109045,-0.146822,0.480109,3.108,-0.018,1.227593,0.116051,-0.15472,0.454062,3.108,-0.019,1.222
11.22439,0,0.0,0.0,0.0,0.0,0.0,0.0,0.109045,-0.146822,0.480109,3.108,-0.018,1.227593,0.116004,-0.154607,0.454018,3.108,-0.019,1.222
11.23445,0,0.0,0.0,0.0,0.0,0.0,0.0,0.109045,-0.146822,0.480109,3.108,-0.018,1.227593,0.116004,-0.154607,0.454018,3.108,-0.019,1.222
11.24451,0,0.0,0.0,0.0,0.0,0.0,0.0,0.109045,-0.146822,0.480109,3.108,-0.018,1.227593,0.11593,-0.15446,0.454002,3.108,-0.019,1.222
11.25457,0,0.0,0.0,0.0,0.0,0.0,0.0,0.109045,-0.146822,0.480109,3.108,-0.018,1.227593,0.11593,-0.15446,0.454002,3.108,-0.019,1.222
11.26463,0,0.0,0.0,0.0,0.0,0.0,0.0,0.109045,-0.146822,0.480109,3.108,-0.018,1.227593,0.11593,-0.15446,0.454002,3.108,-0.019,1.222
11.27476,0,0.0,0.0,0.0,0.0,0.0,0.0,0.109045,-0.146822,0.480109,3.108,-0.018,1.227593,0.11593,-0.15446,0.454002,3.108,-0.019,1.222
11.28492,0,0.0,0.0,0.0,0.0,0.0,0.0,0.109045,-0.146822,0.480109,3.108,-0.018,1.227593,0.115887,-0.154357,0.453981,3.108,-0.019,1.222
11.29507,0,0.0,0.0,0.0,0.0,0.0,0.0,0.109045,-0.146822,0.480109,3.108,-0.018,1.227593,0.115887,-0.154357,0.453981,3.108,-0.019,1.222
11.30515,0,0.0,0.0,0.0,0.0,0.0,0.0,0.109045,-0.146822,0.480109,3.108,-0.018,1.227593,0.115887,-0.154357,0.453981,3.108,-0.019,1.222
11.31521,0,0.0,0.0,0.0,0.0,0.0,0.0,0.109045,-0.146822,0.480109,3.108,-0.018,1.227593,0.115857,-0.154292,0.453981,3.108,-0.019,1.222
11.32527,0,0.0,0.0,0.0,0.0,0.0,0.0,0.109045,-0.146822,0.480109,3.108,-0.018,1.227593,0.115857,-0.154292,0.453981,3.108,-0.019,1.222
11.33533,0,0.0,0.0,0.0,0.0,0.0,0.0,0.109045,-0.146822,0.480109,3.108,-0.018,1.227593,0.115857,-0.154292,0.453981,3.108,-0.019,1.222
11.34539,0,0.0,0.0,0.0,0.0,0.0,0.0,0.109045,-0.146822,0.480109,3.108,-0.018,1.227593,0.115834,-0.154206,0.453971,3.108,-0.019,1.223
11.35545,0,0.0,0.0,0.0,0.0,0.0,0.0,0.109045,-0.146822,0.480109,3.108,-0.018,1.227593,0.115834,-0.154206,0.453971,3.108,-0.019,1.223
11.36552,0,0.0,0.0,0.0,0.0,0.0,0.0,0.109045,-0.146822,0.480109,3.108,-0.018,1.227593,0.115834,-0.154206,0.453971,3.108,-0.019,1.223
11.37558,0,0.0,0.0,0.0,0.0,0.0,0.0,0.109045,-0.146822,0.480109,3.108,-0.018,1.227593,0.115834,-0.154206,0.453971,3.108,-0.019,1.223
11.38564,0,0.0,0.0,0.0,0.0,0.0,0.0,0.109045,-0.146822,0.480109,3.108,-0.018,1.227593,0.115806,-0.154161,0.453941,3.108,-0.019,1.223
11.3957,0,0.0,0.0,0.0,0.0,0.0,0.0,0.109045,-0.146822,0.480109,3.108,-0.018,1.227593,0.115806,-0.154161,0.453941,3.108,-0.019,1.223
11.40576,0,0.0,0.0,0.0,0.0,0.0,0.0,0.109045,-0.146822,0.480109,3.108,-0.018,1.227593,0.115806,-0.154161,0.453941,3.108,-0.019,1.223
11.41582,0,0.0,0.0,0.0,0.0,0.0,0.0,0.109045,-0.146822,0.480109,3.108,-0.018,1.227593,0.115785,-0.154072,0.453926,3.108,-0.019,1.223
11.42588,0,0.0,0.0,0.0,0.0,0.0,0.0,0.109045,-0.146822,0.480109,3.108,-0.018,1.227593,0.115785,-0.154072,0.453926,3.108,-0.019,1.223
11.43593,0,0.0,0.0,0.0,0.0,0.0,0.0,0.109045,-0.146822,0.480109,3.108,-0.018,1.227593,0.115785,-0.154072,0.453926,3.108,-0.019,1.223
11.44598,0,0.0,0.0,0.0,0.0,0.0,0.0,0.109045,-0.146822,0.480109,3.108,-0.018,1.227593,0.115785,-0.154072,0.453926,3.108,-0.019,1.223
11.45604,0,0.0,0.0,0.0,0.0,0.0,0.0,0.109045,-0.146822,0.480109,3.108,-0.018,1.227593,0.11572,-0.154006,0.453915,3.108,-0.019,1.223
11.4661,0,0.0,0.0,0.0,0.0,0.0,0.0,0.109045,-0.146822,0.480109,3.108,-0.018,1.227593,0.11572,-0.154006,0.453915,3.108,-0.019,1.223
11.47617,0,0.0,0.0,0.0,0.0,0.0,0.0,0.109045,-0.146822,0.480109,3.108,-0.018,1.227593,0.11572,-0.154006,0.453915,3.108,-0.019,1.223
11.48623,0,0.0,0.0,0.0,0.0,0.0,0.0,0.109045,-0.146822,0.480109,3.108,-0.018,1.227593,0.11572,-0.154006,0.453915,3.108,-0.019,1.223
11.49629,0,0.0,0.0,0.0,0.0,0.0,0.0,0.109045,-0.146822,0.480109,3.108,-0.018,1.227593,0.115711,-0.15396,0.453913,3.108,-0.019,1.223
11.50635,0,0.0,0.0,0.0,0.0,0.0,0.0,0.109045,-0.146822,0.480109,3.108,-0.018,1.227593,0.115711,-0.15396,0.453913,3.108,-0.019,1.223
11.5164,0,0.0,0.0,0.0,0.0,0.0,0.0,0.109045,-0.146822,0.480109,3.108,-0.018,1.227593,0.115711,-0.15396,0.453913,3.108,-0.019,1.223
11.52646,0,0.0,0.0,0.0,0.0,0.0,0.0,0.109045,-0.146822,0.480109,3.108,-0.018,1.227593,0.115711,-0.15396,0.453913,3.108,-0.019,1.223
11.53652,0,0.0,0.0,0.0,0.0,0.0,0.0,0.109045,-0.146822,0.480109,3.108,-0.018,1.227593,0.115711,-0.15396,0.453913,3.108,-0.019,1.223
11.54658,0,0.0,0.0,0.0,0.0,0.0,0.0,0.109045,-0.146822,0.480109,3.108,-0.018,1.227593,0.115667,-0.153914,0.453917,3.108,-0.019,1.223
11.55664,0,0.0,0.0,0.0,0.0,0.0,0.0,0.109045,-0.146822,0.480109,3.108,-0.018,1.227593,0.115667,-0.153914,0.453917,3.108,-0.019,1.223
11.5667,0,0.0,0.0,0.0,0.0,0.0,0.0,0.109045,-0.146822,0.480109,3.108,-0.018,1.227593,0.115667,-0.153914,0.453917,3.108,-0.019,1.223
11.57676,0,0.0,0.0,0.0,0.0,0.0,0.0,0.109045,-0.146822,0.480109,3.108,-0.018,1.227593,0.115667,-0.153914,0.453917,3.108,-0.019,1.223
11.58682,0,0.0,0.0,0.0,0.0,0.0,0.0,0.109045,-0.146822,0.480109,3.108,-0.018,1.227593,0.115667,-0.153914,0.453917,3.108,-0.019,1.223
11.59687,0,0.0,0.0,0.0,0.0,0.0,0.0,0.109045,-0.146822,0.480109,3.108,-0.018,1.227593,0.115667,-0.153914,0.453917,3.108,-0.019,1.223
11.60694,0,0.0,0.0,0.0,0.0,0.0,0.0,0.109045,-0.146822,0.480109,3.108,-0.018,1.227593,0.115667,-0.153914,0.453917,3.108,-0.019,1.223
11.61698,0,0.0,0.0,0.0,0.0,0.0,0.0,0.109045,-0.146822,0.480109,3.108,-0.018,1.227593,0.115637,-0.153833,0.453898,3.108,-0.019,1.222
11.62704,0,0.0,0.0,0.0,0.0,0.0,0.0,0.109045,-0.146822,0.480109,3.108,-0.018,1.227593,0.115637,-0.153833,0.453898,3.108,-0.019,1.222
11.6371,0,0.0,0.0,0.0,0.0,0.0,0.0,0.109045,-0.146822,0.480109,3.108,-0.018,1.227593,0.115637,-0.153833,0.453898,3.108,-0.019,1.222
11.64716,0,0.0,0.0,0.0,0.0,0.0,0.0,0.109045,-0.146822,0.480109,3.108,-0.018,1.227593,0.115637,-0.153833,0.453898,3.108,-0.019,1.222
11.65722,0,0.0,0.0,0.0,0.0,0.0,0.0,0.109045,-0.146822,0.480109,3.108,-0.018,1.227593,0.115637,-0.153833,0.453898,3.108,-0.019,1.222
11.66728,0,0.0,0.0,0.0,0.0,0.0,0.0,0.109045,-0.146822,0.480109,3.108,-0.018,1.227593,0.115637,-0.153833,0.453898,3.108,-0.019,1.222
11.67735,0,0.0,0.0,0.0,0.0,0.0,0.0,0.109045,-0.146822,0.480109,3.108,-0.018,1.227593,0.115637,-0.153833,0.453898,3.108,-0.019,1.222
11.6874,0,0.0,0.0,0.0,0.0,0.0,0.0,0.109045,-0.146822,0.480109,3.108,-0.018,1.227593,0.115616,-0.153781,0.453889,3.108,-0.019,1.223
11.69746,0,0.0,0.0,0.0,0.0,0.0,0.0,0.109045,-0.146822,0.480109,3.108,-0.018,1.227593,0.115616,-0.153781,0.453889,3.108,-0.019,1.223
11.70752,0,0.0,0.0,0.0,0.0,0.0,0.0,0.109045,-0.146822,0.480109,3.108,-0.018,1.227593,0.115616,-0.153781,0.453889,3.108,-0.019,1.223
11.71757,0,0.0,0.0,0.0,0.0,0.0,0.0,0.109045,-0.146822,0.480109,3.108,-0.018,1.227593,0.115616,-0.153781,0.453889,3.108,-0.019,1.223
11.72763,0,0.0,0.0,0.0,0.0,0.0,0.0,0.109045,-0.146822,0.480109,3.108,-0.018,1.227593,0.115612,-0.15378,0.453893,3.108,-0.019,1.222
11.73769,0,0.0,0.0,0.0,0.0,0.0,0.0,0.109045,-0.146822,0.480109,3.108,-0.018,1.227593,0.115612,-0.15378,0.453893,3.108,-0.019,1.222
